customer_id,signup_date,plan,industry,region,mrr,acv,seats,contract_type,churn,churn_date,nps_score,health_score,feature_adoption_pct,monthly_logins,support_tickets_30d,api_calls_30d,expansion_mrr,sales_rep,cs_tier,payment_method,acquisition_channel
CUST-01753,2021-11-23,Growth,LegalTech,Asia-Pacific,96.11,1153.32,9,Annual,0,,-38.0,59.98,81.7,20.6,16,412,0.0,Bob Martinez,Bronze,Credit Card,Referral
CUST-00358,12/04/2022,Free,EdTech,North America,0,0.0,1,Annual,0,,,0.0,43.2,12.3,4,357,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00968,2022-09-25,Starter,MarTech,Europe,28.02,285.8,3,Monthly,0,,17.0,20.61,4.6,6.4,28,1185,0.0,Bob Martinez,Bronze,Invoice,Paid Search
CUST-00784,07/11/2022,Growth,HR Tech,  Asia-Pacific  ,99.25,1012.35,6,Monthly,0,,-98.0,33.48,37.7,22.7,30,259,47.73,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-00736,10/02/2022,Free,FinTech,Middle East & Africa,0,0.0,2,Annual,1,2023-03-10,-75.0,44.38,49.3,27.3,29,4172,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-01036,2021-03-09,Free,Logistics,Europe,0,0.0,2,Monthly,0,,60.0,44.71,35.6,2.1,6,2032,0.0,N/A,Bronze,PayPal,Social Media
CUST-00971,"January 18, 2023",Growth,LegalTech,Asia-Pacific,93.62,1123.44,9,Annual,0,,65.0,65.56,19.1,31.0,10,803,0.0,Alice Chen,Silver,Credit Card,Paid Search
CUST-01533,31/03/2021,Starter,HealthTech,Europe,30.57,366.84,3,Annual,0,,,0.0,38.8,31.0,8,205,0.0,Bob Martinez,Bronze,Bank Transfer,Organic Search
CUST-01495,08/05/2022,Free,E-Commerce,North America,0,0.0,3,Monthly,0,,-16.0,28.35,25.1,8.7,24,326,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01532,02-17-2022,Enterprise,Cybersecurity,North America,1070.5,28261.2,459,Multi-Year,0,,83.0,76.56,65.3,31.0,17,971,0.0,Frank Osei,Platinum,Bank Transfer,Email Campaign
CUST-01358,"November 04, 2021",Free,E-Commerce,North America,0,0.0,2,Monthly,0,,88.0,67.19,42.2,25.9,14,1073,0.0,N/A,Bronze,PayPal,Product Hunt
CUST-01499,2023-12-09,Growth,FinTech,Europe,101.73,1037.65,15,Monthly,0,,,0.0,24.7,17.7,11,1780,0.0,Carol Singh,Bronze,Credit Card,Partner
CUST-01651,01-10-2023,Free,MarTech,Asia-Pacific,$0,0.0,1,Monthly,0,,92.0,75.46,51.2,21.6,0,5400,0.0,N/A,Bronze,Bank Transfer,Email Campaign
CUST-01253,"April 09, 2023",Starter,EdTech,Europe,28.93,295.09,3,Monthly,0,,,0.0,38.6,0.7,3,454,0.0,Bob Martinez,Bronze,Bank Transfer,Social Media
CUST-01703,"June 16, 2021",Starter,E-Commerce,Latin America,28.57,342.84,4,Annual,0,,-43.0,39.44,5.7,20.7,12,877,13.98,David Kim,Bronze,PayPal,Referral
CUST-00484,2021-06-15,Business,HR Tech,Europe,289.72,2955.14,38,Monthly,0,,-92.0,59.44,79.9,31.0,23,6784,0.0,Grace Liu,Gold,Credit Card,Organic Search
CUST-01237,12-26-2021,Business,E-Commerce,Latin America,278.35,3340.2,10,Annual,1,2023-06-03,,0.0,26.1,5.5,9,3693,0.0,Grace Liu,Silver,,Direct
CUST-00886,2022-06-27,Growth,Cybersecurity,Asia-Pacific,96.67,986.03,8,Monthly,0,,4.0,48.56,22.8,24.1,18,7137,0.0,David Kim,Silver,Invoice,
CUST-00080,12/03/2022,Starter,HealthTech,North America,28.74,293.15,3,Monthly,0,,34.0,55.37,71.8,3.2,4,1053,11.5,David Kim,Bronze,Invoice,Partner
CUST-01173,"July 02, 2022",Starter,LegalTech,Europe,28.52,290.9,3,Monthly,0,,-94.0,21.13,44.5,2.6,23,743,0.0,Carol Singh,Bronze,Invoice,Organic Search
CUST-00815,03-01-2021,Growth,HealthTech,Asia-Pacific,106.82,1281.84,11,Annual,1,2022-07-10,93.0,46.17,20.7,17.9,25,435,0.0,David Kim,Silver,PayPal,Organic Search
CUST-01293,2021-06-04,Starter,HR Tech,North America,25.78,262.96,5,Monthly,0,,12.0,30.12,27.9,4.7,21,6415,0.0,David Kim,Bronze,PayPal,Organic Search
CUST-00672,"December 30, 2023",Growth,EdTech,North America,96.12,1153.44,14,Annual,1,2025-03-06,,0.0,26.5,8.8,17,638,0.0,N/A,Silver,Credit Card,Organic Search
CUST-01601,11-11-2021,Free,Cybersecurity,Asia-Pacific,$0,0.0,1,Monthly,0,,81.0,50.39,42.8,13.9,21,218,0.0,N/A,Bronze,PayPal,Organic Search
CUST-00058,29/12/2022,Enterprise,MarTech,North America,1029.93,27190.15,24,Multi-Year,0,,-80.0,31.53,3.5,12.9,6,26,0.0,Grace Liu,Platinum,Credit Card,Organic Search
CUST-00134,08-18-2021,Free,Real Estate,Europe,0,0.0,2,Annual,0,,-61.0,37.15,46.6,2.0,4,185,0.0,N/A,Bronze,Credit Card,
CUST-01141,18/05/2021,Growth,HealthTech,Latin America,92.57,944.21,7,Monthly,1,2022-02-20,-62.0,34.94,45.6,2.2,7,61,0.0,Carol Singh,Bronze,Credit Card,Social Media
CUST-00934,"August 13, 2022",Growth,FinTech,Asia-Pacific,98.37,1003.37,5,Monthly,0,,,0.0,65.8,2.5,5,4725,0.0,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-01694,2023-12-29,Growth,MarTech,North America,98.69,1184.28,3,Annual,0,,-20.0,41.45,47.8,3.9,7,16048,22.85,Alice Chen,Silver,Credit Card,Social Media
CUST-00824,04/08/2023,Free,E-Commerce,Europe,0,0.0,2,Annual,0,,-88.0,27.22,45.0,8.8,24,5426,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-01215,2023-05-31,Growth,FinTech,Latin America,100.19,1021.94,4,Monthly,0,,99.0,59.24,67.2,2.6,5,635,0.0,Alice Chen,Silver,Credit Card,Email Campaign
CUST-00505,"December 22, 2022",Starter,HealthTech,Asia-Pacific,28.85,346.2,4,Annual,0,,52.0,,41.4,8.6,25,2928,0.0,Alice Chen,Bronze,Invoice,Paid Search
CUST-01785,2022-02-03,Free,HealthTech,Europe,0,0.0,1,Monthly,0,,5.0,29.58,34.0,1.6,19,2919,0.0,N/A,Bronze,PayPal,Organic Search
CUST-00348,2021-11-23,Business,MarTech,Europe,301.19,3072.14,24,Monthly,0,,-72.0,22.46,14.3,8.3,19,1873,134.01,Frank Osei,Silver,Credit Card,Product Hunt
CUST-00387,04-01-2021,Free,Logistics,Latin America,0,0.0,3,Monthly,0,,-81.0,56.11,31.8,31.0,8,73,0.0,N/A,Bronze,Credit Card,
CUST-01025,"October 05, 2021",Growth,FinTech,Europe,95.94,978.59,3,Monthly,1,2022-10-10,,0.0,58.5,5.9,13,890,0.0,N/A,Silver,Invoice,Organic Search
CUST-00895,03-15-2021,Starter,HealthTech,Middle East & Africa,28.06,286.21,3,Monthly,0,,64.0,50.77,26.8,9.3,4,7956,0.0,Carol Singh,Bronze,PayPal,Organic Search
CUST-00829,11-09-2023,Growth,Cybersecurity,North America,97.42,993.68,12,Monthly,0,,48.0,35.17,33.2,1.8,17,890,0.0,Bob Martinez,Bronze,Credit Card,Referral
CUST-01903,2022-07-10,Starter,HR Tech,Latin America,26.6,271.32,5,Monthly,0,,-32.0,21.05,27.0,3.6,26,6403,0.0,Bob Martinez,Bronze,Credit Card,Direct
CUST-00476,"July 17, 2022",Business,Logistics,North America,301.14,3613.68,46,Annual,1,2022-08-16,-1.0,45.16,56.3,5.2,10,1114,0.0,Carol Singh,Silver,Credit Card,Referral
CUST-01932,2024-01-01,Free,Real Estate,North America,0,0.0,2,Monthly,0,,61.0,29.71,32.3,1.3,26,427,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01455,02-27-2021,Free,Cybersecurity,North America,0,0.0,3,Annual,0,,-64.0,13.23,5.4,0.7,19,156,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-01404,05-02-2022,Growth,FinTech,North America,98.09,1000.52,8,Monthly,0,,-24.0,48.45,21.9,18.2,5,171,0.0,David Kim,Silver,Invoice,Organic Search
CUST-00653,09-05-2021,Free,HealthTech,Asia-Pacific,0,0.0,2,Monthly,0,,8.0,61.24,60.1,26.6,20,56120,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00173,06/03/2021,Free,Logistics,North America,0,0.0,2,Monthly,0,,-64.0,30.94,64.4,7.6,29,18777,0.0,N/A,Bronze,PayPal,
CUST-01150,11-07-2022,Free,E-Commerce,Europe,0,0.0,2,Annual,1,2023-07-14,92.0,80.69,62.8,23.4,0,1078,0.0,N/A,Bronze,Credit Card,Referral
CUST-00039,2021-09-13,Growth,Logistics,Europe,101.12,1213.44,10,Annual,0,,4.0,29.69,22.5,10.2,26,81,0.0,Bob Martinez,Silver,PayPal,Direct
CUST-00714,"March 02, 2022",Starter,HR Tech,Latin America,29.9,304.98,2,Monthly,0,,,0.0,62.8,17.4,18,764,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00091,01-12-2023,Business,MarTech,North America,277.5,3330.0,22,Annual,0,,-30.0,48.71,41.7,10.2,1,53,0.0,Bob Martinez,Silver,Bank Transfer,Social Media
CUST-01947,08-06-2022,Free,EdTech,Middle East & Africa,0,0.0,3,Monthly,0,,65.0,34.37,50.3,1.5,28,1022,0.0,N/A,Bronze,PayPal,Paid Search
CUST-01206,05-19-2023,Free,EdTech,North America,0,0.0,3,Annual,0,,12.0,48.12,28.0,8.8,0,1407,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00876,06-21-2023,Enterprise,FinTech,Europe,1016.76,26842.46,392,Multi-Year,0,,6.0,51.71,85.9,0.7,8,286,374.07,Carol Singh,Platinum,Credit Card,Direct
CUST-01359,11-14-2022,Business,HR Tech,Europe,308.73,3149.05,24,Monthly,0,,-38.0,11.21,5.8,2.0,28,7359,0.0,David Kim,Silver,Credit Card,Direct
CUST-01958,2021-11-29,Starter,HealthTech,North America,28.4,289.68,4,Monthly,0,,,0.0,23.0,0.9,28,33320,13.62,Alice Chen,Bronze,Credit Card,Product Hunt
CUST-01094,2023-10-29,Business,FinTech,Asia-Pacific,296.67,3560.04,22,Annual,0,,-13.0,56.27,53.9,16.6,7,2516,0.0,Alice Chen,Silver,Invoice,Paid Search
CUST-01156,13/08/2022,Free,HR Tech,North America,0,0.0,2,Monthly,0,,48.0,38.06,48.5,9.0,30,18420,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01371,12-15-2023,Enterprise,EdTech,Europe,1048.79,27688.06,453,Multi-Year,1,2024-05-08,6.0,49.6,10.0,31.0,21,4017,0.0,Grace Liu,Platinum,PayPal,Referral
CUST-01969,22/11/2023,Starter,FinTech,Asia-Pacific,27.58,281.32,3,Monthly,0,,-74.0,42.15,42.7,11.1,6,161,0.0,Carol Singh,Bronze,Invoice,Organic Search
CUST-00500,09/03/2023,Starter,Real Estate,North America,27.22,326.64,1,Annual,1,2023-09-20,-22.0,37.11,65.5,2.4,19,1765,0.0,Carol Singh,Bronze,PayPal,Organic Search
CUST-00339,11-29-2021,Free,LegalTech,North America,0,0.0,3,Monthly,0,,-70.0,42.96,65.2,1.1,1,928,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01189,03-17-2022,Enterprise,LegalTech,Asia-Pacific,1068.0,28195.2,306,Multi-Year,0,,39.0,52.48,79.2,9.8,22,1886,340.28,David Kim,Gold,Credit Card,Email Campaign
CUST-00029,2022-11-21,Growth,Real Estate,North America,91.01,1092.12,13,Annual,0,,46.0,53.18,47.5,9.3,7,1050,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-01218,24/09/2023,Growth,LegalTech,Europe,101.34,1216.08,4,Annual,0,,-92.0,33.42,90.6,0.8,23,6943,39.99,David Kim,Silver,PayPal,Social Media
CUST-01989,07/01/2023,Business,Cybersecurity,North America,305.36,8061.5,42,Multi-Year,0,,59.0,,64.5,0.2,4,431,0.0,David Kim,Gold,Bank Transfer,Email Campaign
CUST-01831,2021-08-13,Free,Real Estate,North America,0,0.0,3,Annual,1,2022-02-08,-52.0,39.33,37.1,4.2,1,5633,0.0,N/A,Bronze,PayPal,Partner
CUST-00946,2023-09-17,Free,EdTech,Europe,0,0.0,2,Monthly,0,,42.0,58.76,24.1,31.0,19,1966,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00170,"May 01, 2021",Growth,LegalTech,North America,103.94,1060.19,9,Monthly,0,,8.0,40.74,48.8,10.3,22,201,0.0,Carol Singh,Silver,Invoice,Paid Search
CUST-01923,02/09/2023,Business,EdTech,Middle East & Africa,304.0,8025.6,43,Multi-Year,0,,-96.0,46.36,33.2,31.0,21,523,0.0,Grace Liu,Silver,Credit Card,Paid Search
CUST-01198,"June 23, 2021",Growth,Logistics,North America,95.12,1141.44,5,Annual,1,2022-11-06,85.0,50.19,47.6,4.9,11,498,0.0,Bob Martinez,Bronze,Invoice,Partner
CUST-01254,"May 06, 2023",Starter,Real Estate,Asia-Pacific,29.04,348.48,3,Annual,0,,-37.0,36.36,16.6,8.0,4,9730,0.0,Alice Chen,Bronze,Credit Card,Partner
CUST-01406,"August 07, 2022",Starter,E-Commerce,North America,25.8,263.16,2,Monthly,0,,-56.0,24.86,9.3,3.1,8,2324,0.0,Alice Chen,Bronze,Credit Card,Social Media
CUST-00913,02-07-2023,Starter,LegalTech,Asia-Pacific,27.24,326.88,5,Annual,0,,-35.0,45.55,61.1,9.7,13,43,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-00492,30/04/2023,Starter,FinTech,North America,32.01,326.5,2,Monthly,0,,54.0,40.57,48.1,11.1,30,1456,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00954,"March 22, 2023",Free,MarTech,Latin America,0,0.0,2,Monthly,1,2024-04-07,61.0,53.65,45.8,6.0,3,8593,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01098,10/09/2022,Free,MarTech,Asia-Pacific,0,0.0,3,Annual,0,,44.0,56.15,43.8,15.1,9,988,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01033,2023-09-30,Free,LegalTech,Asia-Pacific,0,0.0,2,Annual,0,,8.0,28.95,30.9,1.6,19,7041,0.0,N/A,Bronze,Credit Card,Direct
CUST-00588,"May 11, 2023",Growth,HR Tech,Europe,94.63,965.23,11,Monthly,0,,-48.0,26.49,49.6,1.8,23,500,0.0,N/A,Silver,Bank Transfer,Organic Search
CUST-00751,2022-09-15,Growth,FinTech,North America,$86.32,880.46,12,Monthly,0,,-62.0,45.11,31.1,23.4,16,151,12.97,N/A,Bronze,Credit Card,Paid Search
CUST-00658,28/01/2022,Starter,Cybersecurity,Europe,27.05,275.91,1,Monthly,0,,-96.0,58.61,57.3,29.3,11,294,12.54,Bob Martinez,Bronze,Credit Card,
CUST-00235,2022-08-31,Starter,E-Commerce,Europe,30.57,311.81,2,Monthly,0,,6.0,47.64,56.6,4.2,6,1493,0.0,N/A,Bronze,Credit Card,Referral
CUST-00733,2021-05-26,Business,HealthTech,Asia-Pacific,285.54,2912.51,6,Monthly,0,,-78.0,53.69,36.5,28.8,11,212,0.0,David Kim,Gold,Credit Card,Referral
CUST-01999,29/08/2021,Free,FinTech,North America,0,0.0,1,Annual,0,,22.0,51.54,57.4,20.1,26,3704,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01641,23/12/2021,Business,Logistics,Europe,287.49,7589.74,33,Multi-Year,0,,-17.0,35.31,60.1,1.7,19,1013,0.0,Bob Martinez,Silver,Invoice,Paid Search
CUST-01157,10-02-2022,Free,FinTech,North America,0,0.0,1,Annual,0,,49.0,55.61,84.1,3.6,12,5082,0.0,N/A,Bronze,Invoice,Paid Search
CUST-01478,09-09-2022,Business,EdTech,Latin America,311.78,3741.36,47,Annual,0,,,0.0,13.9,3.6,10,1220,0.0,Carol Singh,Silver,PayPal,Email Campaign
CUST-01432,07/08/2022,Business,LegalTech,North America,305.13,8055.43,37,Multi-Year,0,,-8.0,22.21,38.6,0.1,28,2620,0.0,David Kim,Silver,Credit Card,Email Campaign
CUST-01636,2022-12-13,Growth,HR Tech,Europe,95.78,1149.36,9,Annual,0,,77.0,42.61,55.3,2.4,21,197,0.0,Carol Singh,Silver,Credit Card,
CUST-00935,2021-11-20,Free,LegalTech,North America,0,0.0,1,Annual,0,,-96.0,48.69,74.2,20.7,21,1732,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01210,2022-07-14,Free,LegalTech,  Asia-Pacific  ,0,0.0,1,Monthly,1,2023-06-14,88.0,34.15,22.9,6.7,27,526,0.0,N/A,Bronze,Credit Card,Partner
CUST-01066,2021-01-06,Business,Real Estate,North America,286.1,3433.2,35,Annual,0,,66.0,31.0,20.1,5.2,25,214,102.6,Grace Liu,Gold,Credit Card,Paid Search
CUST-00109,08-23-2021,Growth,EdTech,North America,104.1,1061.82,7,Monthly,0,,-23.0,27.99,45.7,0.6,21,144,0.0,Alice Chen,Bronze,Bank Transfer,Organic Search
CUST-01551,06-14-2023,Growth,LegalTech,North America,$94.95,968.49,3,Monthly,1,2023-12-29,-26.0,21.3,33.5,2.6,28,1583,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00569,02-22-2021,Free,E-Commerce,North America,0,0.0,1,Annual,1,2021-11-23,-33.0,58.93,34.1,31.0,12,866,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01168,24/08/2021,Starter,HR Tech,North America,29.83,304.27,1,Monthly,0,,,0.0,35.7,31.0,15,538,0.0,David Kim,Bronze,Invoice,Social Media
CUST-01175,"January 05, 2022",Growth,Real Estate,North America,93.95,958.29,6,Monthly,0,,-81.0,35.03,23.8,11.7,8,3034,10.29,N/A,Silver,Invoice,Direct
CUST-00891,12-29-2023,Growth,HR Tech,North America,97.78,1173.36,5,Annual,0,,-58.0,31.14,62.1,7.9,29,1206,0.0,Carol Singh,Bronze,Credit Card,Paid Search
CUST-00948,01/05/2022,Business,EdTech,Latin America,292.71,7727.54,8,Multi-Year,1,2022-11-04,58.0,67.59,39.5,20.6,0,3748,0.0,Eva Rossi,Gold,Credit Card,Email Campaign
CUST-01049,2022-01-24,Free,EdTech,Latin America,0,0.0,3,Monthly,1,2023-03-27,-85.0,45.62,60.8,17.1,16,659,0.0,N/A,Bronze,PayPal,Direct
CUST-01360,16/06/2021,Business,Real Estate,Asia-Pacific,311.83,3180.67,41,Monthly,0,,-85.0,41.66,38.7,10.9,3,3280,0.0,Carol Singh,Silver,PayPal,Email Campaign
CUST-01379,2022-01-05,Starter,Cybersecurity,Asia-Pacific,28.09,286.52,5,Monthly,0,,-3.0,53.22,59.3,7.3,2,1636,10.93,Carol Singh,Bronze,Invoice,Paid Search
CUST-01454,05/04/2022,Starter,HR Tech,North America,31.62,322.52,1,Monthly,0,,98.0,66.2,36.9,31.0,22,1180,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-00885,20/08/2023,Starter,Cybersecurity,North America,28.34,289.07,2,Monthly,1,2024-09-30,59.0,64.28,62.6,23.7,20,1251,0.0,Bob Martinez,Bronze,Credit Card,Direct
CUST-01682,11-28-2021,Growth,MarTech,Europe,100.83,1209.96,15,Annual,1,2022-09-04,-3.0,24.01,29.0,5.8,30,2057,0.0,Alice Chen,Silver,Credit Card,Organic Search
CUST-00851,2021-11-01,Business,Real Estate,North America,$295.01,3540.12,16,Annual,0,,25.0,49.74,41.0,5.1,0,87,0.0,Bob Martinez,Silver,Credit Card,Referral
CUST-00735,26/06/2022,Starter,E-Commerce,  North America  ,29.93,305.29,5,Monthly,0,,-60.0,31.92,28.1,16.7,25,3178,12.44,N/A,Bronze,Credit Card,Paid Search
CUST-00718,2021-11-18,Growth,Cybersecurity,North America,98.62,1183.44,3,Annual,1,2023-01-12,78.0,49.92,54.9,1.7,9,237,0.0,Bob Martinez,Bronze,Credit Card,Email Campaign
CUST-00455,2021-04-13,Enterprise,FinTech,North America,994.59,11935.08,108,Annual,0,,-73.0,50.85,54.1,19.9,11,5164,0.0,David Kim,Gold,Invoice,Social Media
CUST-00265,"June 28, 2022",Starter,FinTech,Europe,29.27,298.55,2,Monthly,1,2022-11-10,91.0,56.9,44.5,10.8,9,6777,0.0,David Kim,Bronze,Credit Card,Paid Search
CUST-00076,2022-07-03,Enterprise,LegalTech,Asia-Pacific,984.42,25988.69,103,Multi-Year,0,,-32.0,16.77,23.7,0.2,26,2152,232.75,Eva Rossi,Platinum,Credit Card,Organic Search
CUST-01667,11/07/2023,Free,E-Commerce,Europe,0,0.0,1,Monthly,0,,-25.0,51.24,73.0,1.9,0,1334,0.0,N/A,Bronze,Credit Card,Direct
CUST-00445,2023-03-30,Free,Cybersecurity,Europe,0,0.0,2,Annual,1,2023-10-01,88.0,82.42,85.4,31.0,18,3349,0.0,N/A,Bronze,Bank Transfer,Email Campaign
CUST-00396,10-05-2022,Business,MarTech,Europe,325.54,3320.51,25,Monthly,1,2023-08-05,45.0,29.49,27.4,7.0,30,2262,0.0,Alice Chen,Silver,Invoice,Social Media
CUST-00177,"May 03, 2022",Growth,EdTech,North America,93.16,950.23,11,Monthly,0,,51.0,45.12,66.8,4.8,22,2291,19.22,N/A,Bronze,Credit Card,Organic Search
CUST-01043,23/07/2021,Business,logistics,North America,311.69,8228.62,23,Multi-Year,0,,-15.0,42.13,20.2,9.2,2,830,69.32,Frank Osei,Silver,PayPal,Organic Search
CUST-01745,2022-08-18,Free,EdTech,Middle East & Africa,0,0.0,2,Monthly,0,,87.0,46.5,62.5,6.6,26,415,0.0,N/A,Bronze,Invoice,Email Campaign
CUST-01783,01/04/2023,Starter,MARTECH,Asia-Pacific,25.98,265.0,4,Monthly,0,,-50.0,33.7,44.4,2.8,11,10917,11.89,N/A,Bronze,Invoice,Social Media
CUST-01388,29/08/2022,Growth,EdTech,Asia-Pacific,99.29,1191.48,9,Annual,0,,-80.0,33.2,28.6,9.6,10,1311,0.0,Alice Chen,Bronze,Invoice,Direct
CUST-00596,2021-12-27,Enterprise,Real Estate,North America,904.41,10852.92,375,Annual,0,,-81.0,,11.2,6.1,14,1601,296.6,Carol Singh,Platinum,Invoice,Direct
CUST-00062,"December 17, 2021",Business,HealthTech,  Latin America  ,296.27,7821.53,5,Multi-Year,0,,-87.0,13.37,3.6,2.4,17,117,0.0,Eva Rossi,Gold,Credit Card,Organic Search
CUST-01297,09/07/2023,Free,HealthTech,North America,0,0.0,1,Monthly,0,,-25.0,38.93,42.4,2.8,6,59093,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00873,10-26-2023,Free,Logistics,  North America  ,0,0.0,1,Monthly,0,,89.0,38.64,53.4,0.4,25,63398,0.0,N/A,Bronze,Credit Card,Direct
CUST-01498,25/06/2021,Starter,LegalTech,Europe,27.21,277.54,3,Monthly,0,,-65.0,28.19,39.8,5.6,19,2421,0.0,David Kim,Bronze,PayPal,Direct
CUST-01889,2023-02-17,Starter,Logistics,Europe,31.88,325.18,1,Monthly,0,,77.0,28.81,5.9,6.9,26,354,0.0,Carol Singh,Bronze,PayPal,Organic Search
CUST-00279,09-29-2021,Growth,MarTech,North America,107.12,1285.44,12,Annual,0,,78.0,57.04,35.7,15.7,10,2151,0.0,N/A,Silver,Credit Card,Organic Search
CUST-00037,2021-03-30,Growth,FinTech,North America,93.97,1127.64,7,Annual,0,,-79.0,28.58,31.3,8.7,17,1335,0.0,David Kim,Silver,Bank Transfer,Referral
CUST-01524,2023-08-10,Starter,HealthTech,Latin America,30.1,307.02,5,Monthly,0,,72.0,51.05,32.3,10.5,9,1009,0.0,Carol Singh,Bronze,Credit Card,Direct
CUST-00663,08-03-2022,Business,E-Commerce,Asia-Pacific,301.89,3079.28,40,Monthly,0,,50.0,28.98,22.3,3.4,24,2047,0.0,Frank Osei,Gold,PayPal,
CUST-01817,10-15-2022,Growth,Real Estate,Latin America,98.04,1000.01,9,Monthly,0,,-13.0,47.59,56.2,8.3,9,403,0.0,Bob Martinez,Bronze,PayPal,Referral
CUST-01931,21/04/2022,Growth,E-Commerce,Europe,108.34,1300.08,7,Annual,0,,-32.0,30.12,26.1,4.3,13,448,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00978,16/02/2022,Starter,MarTech,North America,26.5,270.3,4,Monthly,0,,66.0,44.65,29.9,1.8,4,646,0.0,Carol Singh,Bronze,PayPal,Social Media
CUST-01838,"April 16, 2021",Growth,Cybersecurity,North America,90.88,926.98,6,Monthly,0,,-87.0,20.08,58.4,1.3,30,307,26.12,David Kim,Bronze,PayPal,Email Campaign
CUST-00739,06/04/2022,Business,EdTech,North America,308.02,3696.24,44,Annual,0,,-96.0,47.36,54.3,31.0,29,384,0.0,Eva Rossi,Gold,PayPal,Partner
CUST-00192,22/04/2023,Growth,HealthTech,  Asia-Pacific  ,94.05,959.31,5,Monthly,1,2024-06-24,63.0,50.88,41.8,2.8,1,1933,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-00920,2021-12-15,Growth,Logistics,North America,99.52,1015.1,9,Monthly,0,,-17.0,41.03,73.6,4.8,21,2841,22.23,Bob Martinez,Silver,Credit Card,Organic Search
CUST-00457,09-06-2021,Starter,FinTech,Europe,28.62,291.92,5,Monthly,0,,-35.0,32.67,50.7,0.3,14,482,0.0,Alice Chen,Bronze,Invoice,Paid Search
CUST-00676,2021-04-22,Free,LegalTech,Asia-Pacific,0,0.0,3,Monthly,1,2022-05-11,90.0,65.41,52.4,20.0,13,7749,0.0,N/A,Bronze,,Paid Search
CUST-00761,05-28-2022,Starter,Real Estate,Europe,27.29,278.36,2,Monthly,0,,-48.0,,25.4,1.5,29,586,0.0,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-01818,11-29-2021,Starter,E-Commerce,Europe,28.91,294.88,1,Monthly,0,,52.0,66.03,48.9,29.1,18,1530,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-01611,2022-10-06,Growth,E-Commerce,Asia-Pacific,102.12,1041.62,7,Monthly,1,2022-10-29,9.0,54.38,27.1,20.0,6,2955,0.0,Bob Martinez,Silver,PayPal,Direct
CUST-00729,2022-04-20,Free,FinTech,Latin America,0,0.0,1,Annual,0,,72.0,44.13,63.1,6.2,27,25239,0.0,N/A,Bronze,Invoice,Email Campaign
CUST-00413,15/09/2022,Free,fintech,Asia-Pacific,0,0.0,3,Annual,1,2023-05-11,96.0,42.5,36.2,2.8,16,141,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-01099,2023-07-28,Free,edtech,North America,0,0.0,3,Monthly,0,,57.0,76.25,77.4,31.0,19,110,0.0,N/A,Bronze,Bank Transfer,Email Campaign
CUST-00826,"November 12, 2021",Free,Logistics,Asia-Pacific,0,0.0,1,Annual,1,2022-02-24,46.0,63.67,79.4,25.4,29,521,0.0,N/A,Bronze,Invoice,Referral
CUST-01606,"June 07, 2021",Enterprise,FinTech,  Latin America  ,1008.74,26630.74,452,Multi-Year,0,,91.0,62.09,96.3,6.3,18,1970,410.2,Carol Singh,Gold,PayPal,Email Campaign
CUST-00617,11/03/2022,Growth,MarTech,North America,92.87,1114.44,13,Annual,0,,-3.0,24.91,27.5,0.3,20,227,43.19,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00115,2021-11-20,Starter,HealthTech,Europe,31.99,326.3,1,Monthly,0,,16.0,,6.0,20.4,27,7969,0.0,N/A,Bronze,Invoice,Referral
CUST-00418,08-11-2023,Starter,LegalTech,Europe,30.5,366.0,1,Annual,0,,75.0,,74.5,10.3,11,2661,0.0,David Kim,Bronze,Bank Transfer,
